"nest1","nest2","weight","site_comb","site_same_other","site_same_semi_other","dyad_ID","spatial","spatial_z","spatial_weight","prospect_weight","spatial_weight_z","prospect_weight_z","year","nest1_anthro","nest2_anthro","anthro","anthro_binary"
"Z32","Z05",0.571428571428571,"ZZ","same","same","Z05_Z32",175.347577091374,0.689667311203922,0.532412437708886,0,-0.689533069390251,NA,"2024",1,1,2,1
"Z33","Z05",0.857142857142857,"ZZ","same","same","Z05_Z33",184.328521742723,0.801953758296938,0.508020289198187,0,-0.801797660240317,NA,"2024",1,1,2,1
"Z35","Z05",0.444444444444444,"ZZ","same","same","Z05_Z35",114.426857103518,-0.0720088228046168,0.697872454111411,0,0.0719948064886094,NA,"2024",1,1,2,1
"Z38","Z05",0.714285714285714,"ZZ","same","same","Z05_Z38",87.4774318566166,-0.408950573327334,0.771066801523587,0,0.408870972241747,NA,"2024",0,1,1,0
"Z39","Z05",1,"ZZ","same","same","Z05_Z39",94.0935845462898,-0.326230513490794,0.753097402396768,0,0.326167013633552,NA,"2024",1,1,2,1
"Z40","Z05",0.428571428571428,"ZZ","same","same","Z05_Z40",103.954583583535,-0.202940972171379,0.726315035695041,0,0.202901470278611,NA,"2024",0,1,1,0
"Z41","Z05",0.714285714285714,"ZZ","same","same","Z05_Z41",133.773402621352,0.16987607283321,0.645327445789922,0,-0.169843006930642,NA,"2024",1,1,2,1
"Z42","Z05",0.625,"ZZ","same","same","Z05_Z42",206.252464486381,1.07606319026923,0.448475097895509,0,-1.07585373757814,NA,"2024",1,1,2,1
"Z43","Z05",0.5,"ZZ","same","same","Z05_Z43",250.048880276633,1.62363854179495,0.329524506430544,0,-1.62332250509282,NA,"2024",1,1,2,1
"Z44","Z05",0.571428571428571,"ZZ","same","same","Z05_Z44",234.493303851064,1.42915116021994,0.371773283710894,0,-1.42887297994281,NA,"2024",0,1,1,0
"Z45","Z05",0.428571428571428,"ZZ","same","same","Z05_Z45",245.100655228869,1.56177215339152,0.342963832126788,0,-1.5614681588089,NA,"2024",1,1,2,1
"Z07","Z06",0.833333333333333,"ZZ","same","same","Z06_Z07",9.86059147724756,-1.3793740175332,0.981873300278735,0,1.37910552623771,NA,"2024",0,0,0,1
"Z08","Z06",0.625,"ZZ","same","same","Z06_Z08",24.6196186880594,-1.19484568645144,0.941787942048021,0,1.19461311307961,NA,"2024",1,0,1,0
"Z10","Z06",0.571428571428571,"ZZ","same","same","Z06_Z10",55.7473551143616,-0.805663583115351,0.857245346676591,0,0.805506762951702,NA,"2024",1,0,1,0
"Z11","Z06",1,"ZZ","same","same","Z06_Z11",62.7591713039904,-0.717996644038471,0.838201329764467,0,0.717856887999379,NA,"2024",1,0,1,0
"Z13","Z06",0.833333333333333,"ZZ","same","same","Z06_Z13",86.2287641646757,-0.424562345158797,0.774458169465906,0,0.424479705285477,NA,"2024",1,0,1,0
"Z14","Z06",0.714285714285714,"ZZ","same","same","Z06_Z14",69.944629472349,-0.628158703845931,0.818685703116698,0,0.62803643451069,NA,"2024",1,0,1,0
"Z15","Z06",0.714285714285714,"ZZ","same","same","Z06_Z15",74.5447310308633,-0.570644814124431,0.806191877051005,0,0.570533739707004,NA,"2024",1,0,1,0
"Z16","Z06",0.571428571428571,"ZZ","same","same","Z06_Z16",81.896734217668,-0.478724604290073,0.786223915934941,0,0.478631421884462,NA,"2024",1,0,1,0
"Z17","Z06",0.714285714285714,"ZZ","same","same","Z06_Z17",93.8114529594939,-0.329757932345253,0.753863668734202,0,0.329693745885794,NA,"2024",1,0,1,0
"Z18","Z06",0.5,"ZZ","same","same","Z06_Z18",82.897723684707,-0.466209489767633,0.783505239371892,0,0.466118743394069,NA,"2024",0,0,0,1
"Z19","Z06",0.666666666666667,"ZZ","same","same","Z06_Z19",81.1211512240839,-0.488421519498456,0.788330390954696,0,0.488326449615414,NA,"2024",0,0,0,1
"Z20","Z06",0.571428571428571,"ZZ","same","same","Z06_Z20",84.6299742854074,-0.44455160488153,0.778800465481132,0,0.444465074154699,NA,"2024",1,0,1,0
"Z21","Z06",0.833333333333333,"ZZ","same","same","Z06_Z21",84.0965280601577,-0.451221146190803,0.780249299657702,0,0.451133317256405,NA,"2024",1,0,1,0
"Z22","Z06",0.5,"ZZ","same","same","Z06_Z22",103.091272178946,-0.21373473319758,0.728659780129978,0,0.21369313032941,NA,"2024",1,0,1,0
"Z23","Z06",0.625,"ZZ","same","same","Z06_Z23",95.2738479313535,-0.31147398316045,0.749891819811879,0,0.311413355620574,NA,"2024",1,0,1,0
"Z24","Z06",0.666666666666667,"ZZ","same","same","Z06_Z24",93.0128920108084,-0.339742135031732,0.756032551631421,0,0.339676005175138,NA,"2024",0,0,0,1
"Z26","Z06",0.5,"ZZ","same","same","Z06_Z26",108.825651008606,-0.142039265731239,0.713085269267288,0,0.142011618185336,NA,"2024",1,0,1,0
"Z27","Z06",0.571428571428571,"ZZ","same","same","Z06_Z27",149.390644833649,0.365134445920538,0.602911184899966,0,-0.365063373521632,NA,"2024",0,0,0,1
"Z28","Z06",0.571428571428571,"ZZ","same","same","Z06_Z28",149.564434602231,0.367307294814814,0.60243917376868,0,-0.367235799476946,NA,"2024",1,0,1,0
"Z29","Z06",0.625,"ZZ","same","same","Z06_Z29",150.224879244769,0.375564664756518,0.600645413264716,0,-0.37549156214468,NA,"2024",1,0,1,0
"Z30","Z06",0.571428571428571,"ZZ","same","same","Z06_Z30",151.20804358285,0.387856916264277,0.597975149559073,0,-0.387781421000056,NA,"2024",1,0,1,0
"Z31","Z06",0.571428571428571,"ZZ","same","same","Z06_Z31",154.791522947752,0.432660239493255,0.588242458372675,0,-0.432576023387447,NA,"2024",1,0,1,0
"Z32","Z06",0.666666666666667,"ZZ","same","same","Z06_Z32",162.609388163987,0.530405002773938,0.567009221024711,0,-0.530301760923272,NA,"2024",1,0,1,0
"Z33","Z06",0.5,"ZZ","same","same","Z06_Z33",171.685373668409,0.643879721272075,0.542358942585289,0,-0.643754391884752,NA,"2024",1,0,1,0
"Z35","Z06",0.714285714285714,"ZZ","same","same","Z06_Z35",101.984804265735,-0.22756861767411,0.731664935011687,0,0.22752432207901,NA,"2024",1,0,1,0
"Z38","Z06",0.571428571428571,"ZZ","same","same","Z06_Z38",88.2417343785717,-0.399394694961947,0.768990964142735,0,0.399316953901364,NA,"2024",0,0,0,1
"Z39","Z06",0.625,"ZZ","same","same","Z06_Z39",93.8056326319015,-0.329830702408052,0.753879476680974,0,0.329766501784104,NA,"2024",1,0,1,0
"Z40","Z06",0.5,"ZZ","same","same","Z06_Z40",101.405578968772,-0.234810522973307,0.73323810465176,0,0.234764817761589,NA,"2024",0,0,0,1
"Z41","Z06",0.571428571428571,"ZZ","same","same","Z06_Z41",124.072093985455,0.0485830996364581,0.671676095089233,0,-0.0485736430719626,NA,"2024",1,0,1,0
"Z42","Z06",0.714285714285714,"ZZ","same","same","Z06_Z42",196.142217773029,0.949657369194989,0.475934418589,0,-0.949472521043516,NA,"2024",1,0,1,0
"Z43","Z06",0.571428571428571,"ZZ","same","same","Z06_Z43",239.985570009985,1.49781955507323,0.35685634824258,0,-1.49752800868505,NA,"2024",1,0,1,0
"Z44","Z06",0.666666666666667,"ZZ","same","same","Z06_Z44",222.322464667315,1.27698228009237,0.404829151260999,0,-1.27673371906226,NA,"2024",0,0,0,1
"Z45","Z06",0.5,"ZZ","same","same","Z06_Z45",233.130470167758,1.41211200028546,0.375474725250629,0,-1.41183713663317,NA,"2024",1,0,1,0
"Z08","Z07",0.714285714285714,"ZZ","same","same","Z07_Z08",22.3965815175119,-1.22263974991881,0.947825686952801,0,1.22240176651024,NA,"2024",1,0,1,0
"Z10","Z07",0.666666666666667,"ZZ","same","same","Z07_Z10",47.0052446688301,-0.914963947401188,0.880988824068169,0,0.914785852227257,NA,"2024",1,0,1,0
"Z11","Z07",0.833333333333333,"ZZ","same","same","Z07_Z11",54.8685088096128,-0.816651573013076,0.859632283732292,0,0.816492614067919,NA,"2024",1,0,1,0
"Z13","Z07",0.666666666666667,"ZZ","same","same","Z07_Z13",77.9336037536718,-0.528274607819084,0.796987735399137,0,0.528171780643838,NA,"2024",1,0,1,0
"Z14","Z07",0.571428571428571,"ZZ","same","same","Z07_Z14",61.1087696007015,-0.738631193156945,0.842683802935358,0,0.738487420660565,NA,"2024",1,0,1,0
"Z15","Z07",0.833333333333333,"ZZ","same","same","Z07_Z15",65.2985793958452,-0.686247076100673,0.831304324860146,0,0.686113500026201,NA,"2024",1,0,1,0
"Z16","Z07",0.666666666666667,"ZZ","same","same","Z07_Z16",72.2603194181794,-0.599206226497433,0.812396314276634,1,0.599089592680951,NA,"2024",1,0,1,0
"Z17","Z07",0.571428571428571,"ZZ","same","same","Z07_Z17",84.1971600172724,-0.449962970646126,0.779975984350888,1,0.44987538661208,NA,"2024",1,0,1,0
"Z18","Z07",0.6,"ZZ","same","same","Z07_Z18",75.4409620534577,-0.559439467559186,0.803757723289715,0,0.559330574231135,NA,"2024",0,0,0,1
"Z19","Z07",0.8,"ZZ","same","same","Z07_Z19",74.2259749284476,-0.574630139902394,0.807057615176631,0,0.574518289752448,NA,"2024",0,0,0,1
"Z20","Z07",0.666666666666667,"ZZ","same","same","Z07_Z20",78.1773209978247,-0.525227473636253,0.796325802000728,0,0.525125239577156,NA,"2024",1,0,1,0
"Z21","Z07",0.666666666666667,"ZZ","same","same","Z07_Z21",77.9543553000856,-0.528015156557668,0.796931374423583,0,0.527912379883885,NA,"2024",1,0,1,0
"Z22","Z07",0.571428571428571,"ZZ","same","same","Z07_Z22",97.6848388410259,-0.281329982308604,0.743343594585056,0,0.281275222214205,NA,"2024",1,0,1,0
"Z23","Z07",0.5,"ZZ","same","same","Z07_Z23",90.3349439703626,-0.373223832407094,0.763305829537289,0,0.373151185431728,NA,"2024",1,0,1,0
"Z24","Z07",0.8,"ZZ","same","same","Z07_Z24",88.7333372930893,-0.393248309832688,0.767655775945422,0,0.393171765148784,NA,"2024",0,0,0,1
"Z26","Z07",0.571428571428571,"ZZ","same","same","Z07_Z26",105.408002063615,-0.184769253760568,0.722367566827281,0,0.184733288941977,NA,"2024",1,0,1,0
"Z27","Z07",0.666666666666667,"ZZ","same","same","Z07_Z27",145.078831580334,0.311224950924311,0.61462202304765,0,-0.311164371857864,NA,"2024",0,0,0,1
"Z28","Z07",0.666666666666667,"ZZ","same","same","Z07_Z28",144.666859135502,0.306074165129926,0.615740935750795,0,-0.306014588649531,NA,"2024",1,0,1,0
"Z29","Z07",0.714285714285714,"ZZ","same","same","Z07_Z29",144.716303225382,0.306692351901789,0.615606646137605,0,-0.306632655093068,NA,"2024",1,0,1,0
"Z30","Z07",0.666666666666667,"ZZ","same","same","Z07_Z30",144.214764268491,0.300421738983638,0.616968820518507,0,-0.300363262732187,NA,"2024",1,0,1,0
"Z31","Z07",0.666666666666667,"ZZ","same","same","Z07_Z31",147.279901158004,0.33874435921328,0.608643941887463,0,-0.33867842357096,NA,"2024",1,0,1,0
"Z32","Z07",0.8,"ZZ","same","same","Z07_Z32",154.607920364159,0.430364703490195,0.588741121003366,0,-0.430280934204051,NA,"2024",1,0,1,0
"Z33","Z07",0.571428571428571,"ZZ","same","same","Z07_Z33",163.226380865226,0.538119104240317,0.565333475523221,0,-0.538014360861371,NA,"2024",1,0,1,0
"Z35","Z07",0.571428571428571,"ZZ","same","same","Z07_Z35",96.1677633962469,-0.30029758741913,0.747463955080254,0,0.300239135333433,NA,"2024",1,0,1,0
"Z38","Z07",0.666666666666667,"ZZ","same","same","Z07_Z38",95.5380602976875,-0.308170603722606,0.749174221883357,0,0.308110619176301,NA,"2024",0,0,0,1
"Z39","Z07",0.714285714285714,"ZZ","same","same","Z07_Z39",100.506320668068,-0.246053718820164,0.735680480467643,0,0.246005825151814,NA,"2024",1,0,1,0
"Z40","Z07",0.6,"ZZ","same","same","Z07_Z40",106.681170724773,-0.168851152596211,0.718909654517635,0,0.168818286191501,NA,"2024",0,0,0,1
"Z41","Z07",0.666666666666667,"ZZ","same","same","Z07_Z41",114.242239475,-0.0743170496539976,0.698373873593139,0,0.0743025840480883,NA,"2024",1,0,1,0
"Z42","Z07",0.833333333333333,"ZZ","same","same","Z07_Z42",186.282337407448,0.826381814340423,0.502713746990588,0,-0.826220961430998,NA,"2024",1,0,1,0
"Z43","Z07",0.666666666666667,"ZZ","same","same","Z07_Z43",230.126029348453,1.37454824745125,0.383634754011646,0,-1.37428069547841,NA,"2024",1,0,1,0
"Z44","Z07",0.8,"ZZ","same","same","Z07_Z44",213.089396438413,1.1615435965865,0.429906064680676,0,-1.16131750537334,NA,"2024",0,0,0,1
"Z45","Z07",0.6,"ZZ","same","same","Z07_Z45",223.733080485065,1.29461884779625,0.400997933961055,0,-1.29436685385755,NA,"2024",1,0,1,0
"Z10","Z08",0.714285714285714,"ZZ","same","same","Z08_Z10",40.2687096373522,-0.999189116775615,0.899285180332946,0,0.998994627407977,NA,"2024",1,1,2,1
"Z11","Z08",0.625,"ZZ","same","same","Z08_Z11",43.6680856105173,-0.956687591025459,0.890052511966742,0,0.956501374460965,NA,"2024",1,1,2,1
"Z13","Z08",0.5,"ZZ","same","same","Z08_Z13",67.4085112430352,-0.659867139476327,0.825573772789949,0,0.659738698182755,NA,"2024",1,1,2,1
"Z14","Z08",0.625,"ZZ","same","same","Z08_Z14",53.8247669815921,-0.829701209337603,0.862467075245241,0,0.829539710317224,NA,"2024",1,1,2,1
"Z15","Z08",0.625,"ZZ","same","same","Z08_Z15",60.2929832522527,-0.74883076059783,0.844899469831977,0,0.748685002784167,NA,"2024",1,1,2,1
"Z16","Z08",0.5,"ZZ","same","same","Z08_Z16",70.2902236507911,-0.623837828488184,0.817747073066937,0,0.62371640019925,NA,"2024",1,1,2,1
"Z17","Z08",0.444444444444444,"ZZ","same","same","Z08_Z17",81.5245812644691,-0.483377537195477,0.787234679329609,0,0.483283449109487,NA,"2024",1,1,2,1
"Z18","Z08",0.428571428571428,"ZZ","same","same","Z08_Z18",61.9417916143357,-0.728216132615713,0.840421324158563,0,0.728074387381745,NA,"2024",0,1,1,0
"Z19","Z08",0.571428571428571,"ZZ","same","same","Z08_Z19",59.0997447474798,-0.763749515521389,0.848140292701622,0,0.763600853813796,NA,"2024",0,1,1,0
"Z20","Z08",0.714285714285714,"ZZ","same","same","Z08_Z20",61.8531239515652,-0.729324721657407,0.840662144571377,0,0.729182760639681,NA,"2024",1,1,2,1
"Z21","Z08",0.5,"ZZ","same","same","Z08_Z21",60.9196817652512,-0.740995309856855,0.843197363450752,0,0.74085107719177,NA,"2024",1,1,2,1
"Z22","Z08",0.625,"ZZ","same","same","Z08_Z22",79.0658191589777,-0.514118809053898,0.793912650607453,0,0.5140187372653,NA,"2024",1,1,2,1
"Z23","Z08",0.4,"ZZ","same","same","Z08_Z23",70.9851894375926,-0.615148849535462,0.815859553508628,0,0.615029112531985,NA,"2024",1,1,2,1
"Z24","Z08",0.571428571428571,"ZZ","same","same","Z08_Z24",68.4723191428842,-0.646566622203282,0.822684482043004,0,0.646440769818206,NA,"2024",0,1,1,0
"Z26","Z08",0.625,"ZZ","same","same","Z08_Z26",84.2220495282752,-0.449651783474967,0.779908384708277,0,0.449564260012634,NA,"2024",1,1,2,1
"Z27","Z08",0.5,"ZZ","same","same","Z08_Z27",124.81390521911,0.057857775193925,0.669661343804076,0,-0.0578465133397661,NA,"2024",0,1,1,0
"Z28","Z08",0.5,"ZZ","same","same","Z08_Z28",125.156931658321,0.0621465467667644,0.668729687706288,0,-0.0621344501152114,NA,"2024",1,1,2,1
"Z29","Z08",0.75,"ZZ","same","same","Z08_Z29",126.143538134038,0.0744818344383808,0.666050075192064,0,-0.0744673367575742,NA,"2024",1,1,2,1
"Z30","Z08",0.5,"ZZ","same","same","Z08_Z30",128.702782271015,0.106479407359796,0.659099195803792,0,-0.106458681440892,NA,"2024",1,1,2,1
"Z31","Z08",0.714285714285714,"ZZ","same","same","Z08_Z31",133.160386662397,0.162211691555462,0.646992390502391,0,-0.162180117503279,NA,"2024",1,1,2,1
"Z32","Z08",0.571428571428571,"ZZ","same","same","Z08_Z32",142.001157658502,0.272745583395715,0.622980952122837,0,-0.272692494230561,NA,"2024",1,1,2,1
"Z33","Z08",0.625,"ZZ","same","same","Z08_Z33",152.281103899234,0.401273114127738,0.595060729348917,0,-0.401195007438117,NA,"2024",1,1,2,1
"Z35","Z08",0.444444444444444,"ZZ","same","same","Z08_Z35",78.3056826220671,-0.523622601176974,0.795977173217995,0,0.523520679501813,NA,"2024",1,1,2,1
"Z38","Z08",0.5,"ZZ","same","same","Z08_Z38",83.1785778145804,-0.462698042629369,0.782742442593639,0,0.462607979749172,NA,"2024",0,1,1,0
"Z39","Z08",0.75,"ZZ","same","same","Z08_Z39",86.4140183414824,-0.42224615970946,0.773955021125913,0,0.422163970675161,NA,"2024",1,1,2,1
"Z40","Z08",0.428571428571428,"ZZ","same","same","Z08_Z40",89.414192071559,-0.384735757197239,0.765806581733078,0,0.384660869457902,NA,"2024",0,1,1,0
"Z41","Z08",0.714285714285714,"ZZ","same","same","Z08_Z41",117.853447121523,-0.0291670468330546,0.688565872693844,0,0.0291613695489454,NA,"2024",1,1,2,1
"Z42","Z08",0.857142857142857,"ZZ","same","same","Z08_Z42",187.530976678355,0.841993230830985,0.49932245623949,0,-0.841829339202994,NA,"2024",1,1,2,1
"Z43","Z08",0.714285714285714,"ZZ","same","same","Z08_Z43",231.177839927694,1.38769876530241,0.380778047857676,0,-1.38742865361804,NA,"2024",1,1,2,1
"Z44","Z08",0.571428571428571,"ZZ","same","same","Z08_Z44",205.766321916626,1.06998507442979,0.449795455855522,0,-1.06977680482696,NA,"2024",0,1,1,0
"Z45","Z08",0.428571428571428,"ZZ","same","same","Z08_Z45",217.491951495583,1.21658761307832,0.417948772775432,0,-1.21635080770127,NA,"2024",1,1,2,1
"Z11","Z10",0.571428571428571,"ZZ","same","same","Z10_Z11",11.5895948430446,-1.35775673199208,0.977177345842842,1,1.35749244844077,NA,"2024",1,1,2,1
"Z13","Z10",0.666666666666667,"ZZ","same","same","Z10_Z13",31.2789227047539,-1.11158611664277,0.923701344383854,0,1.11136974951339,NA,"2024",1,1,2,1
"Z14","Z10",0.833333333333333,"ZZ","same","same","Z10_Z14",14.2128651354225,-1.32495865647432,0.970052572109182,1,1.3247007569767,NA,"2024",1,1,2,1
"Z15","Z10",0.571428571428571,"ZZ","same","same","Z10_Z15",20.0243134242739,-1.25229960933034,0.95426874142912,0,1.25205585271308,NA,"2024",1,1,2,1
"Z16","Z10",0.666666666666667,"ZZ","same","same","Z10_Z16",30.670660839648,-1.1191910587047,0.925353377028864,1,1.11897321129462,NA,"2024",1,1,2,1
"Z17","Z10",0.571428571428571,"ZZ","same","same","Z10_Z17",41.4182000090399,-0.984817333537308,0.896163176919462,0,0.98462564159709,NA,"2024",1,1,2,1
"Z18","Z10",0.6,"ZZ","same","same","Z10_Z18",31.4895536786285,-1.10895265160961,0.92312927293757,0,1.10873679707683,NA,"2024",0,1,1,0
"Z19","Z10",0.8,"ZZ","same","same","Z10_Z19",32.9448059068219,-1.09075800631653,0.919176823629769,0,1.09054569332059,NA,"2024",0,1,1,0
"Z20","Z10",1,"ZZ","same","same","Z10_Z20",38.5652162440519,-1.02048745767468,0.903911849959524,0,1.02028882264455,NA,"2024",1,1,2,1
"Z21","Z10",0.666666666666667,"ZZ","same","same","Z10_Z21",39.9167877403177,-1.00358910597567,0.900240996397946,0,1.00339376016244,NA,"2024",1,1,2,1
"Z22","Z10",0.833333333333333,"ZZ","same","same","Z10_Z22",60.9394978241579,-0.74074755475576,0.843143543249146,0,0.740603370315512,NA,"2024",1,1,2,1
"Z23","Z10",0.5,"ZZ","same","same","Z10_Z23",56.5617777597554,-0.795481065703931,0.855033383582715,0,0.795326227538823,NA,"2024",1,1,2,1
"Z24","Z10",0.8,"ZZ","same","same","Z10_Z24",58.4116336705572,-0.772352791794936,0.850009194942059,0,0.772202455483673,NA,"2024",0,1,1,0
"Z26","Z10",0.571428571428571,"ZZ","same","same","Z10_Z26",77.1749323633633,-0.537760081590047,0.799048278687358,0,0.537655408093855,NA,"2024",1,1,2,1
"Z27","Z10",0.666666666666667,"ZZ","same","same","Z10_Z27",110.301031151233,-0.123592966287418,0.709078152761644,0,0.123568909262123,NA,"2024",0,1,1,0
"Z28","Z10",0.666666666666667,"ZZ","same","same","Z10_Z28",107.539259856773,-0.158122684304527,0.716579093718554,0,0.158091906166171,NA,"2024",1,1,2,1
"Z29","Z10",0.714285714285714,"ZZ","same","same","Z10_Z29",105.244596183203,-0.186812275564827,0.722811375430636,0,0.186775913077754,NA,"2024",1,1,2,1
"Z30","Z10",0.666666666666667,"ZZ","same","same","Z10_Z30",99.8667505334909,-0.254050100143782,0.737417546033823,0,0.254000650002167,NA,"2024",1,1,2,1
"Z31","Z10",1,"ZZ","same","same","Z10_Z31",101.624926591005,-0.2320680759218,0.732642358882837,0,0.232022904519732,NA,"2024",1,1,2,1
"Z32","Z10",0.8,"ZZ","same","same","Z10_Z32",108.049156313433,-0.151747579710703,0.715194220458694,0,0.15171804246863,NA,"2024",1,1,2,1
"Z33","Z10",0.833333333333333,"ZZ","same","same","Z10_Z33",116.246364484027,-0.0492599887845675,0.692930691750699,0,0.0492504004654921,NA,"2024",1,1,2,1
"Z35","Z10",0.571428571428571,"ZZ","same","same","Z10_Z35",57.7041666777626,-0.781198070119253,0.851930667640599,0,0.781046012099298,NA,"2024",1,1,2,1
"Z38","Z10",0.666666666666667,"ZZ","same","same","Z10_Z38",119.753342809886,-0.00541313842191579,0.683405776558697,0,0.00541208476965847,NA,"2024",0,1,1,0
"Z39","Z10",0.714285714285714,"ZZ","same","same","Z10_Z39",121.272041780553,0.0135747652163037,0.679281006584752,0,-0.0135721229262123,NA,"2024",1,1,2,1
"Z40","Z10",0.6,"ZZ","same","same","Z10_Z40",119.828083708636,-0.00447867213814648,0.683202781086296,0,0.004477800377138,NA,"2024",0,1,1,0
"Z41","Z10",0.666666666666667,"ZZ","same","same","Z10_Z41",80.3488564937485,-0.49807732239498,0.790427935087043,0,0.497980373036904,NA,"2024",1,1,2,1
"Z42","Z10",0.571428571428571,"ZZ","same","same","Z10_Z42",147.943823395406,0.34704520863147,0.60684073627347,0,-0.346977657252021,NA,"2024",1,1,2,1
"Z43","Z10",0.666666666666667,"ZZ","same","same","Z10_Z43",191.408382252559,0.890471438053946,0.488791464648534,0,-0.890298110278473,NA,"2024",1,1,2,1
"Z44","Z10",0.8,"ZZ","same","same","Z10_Z44",166.859091373468,0.583537951825207,0.555467073084129,0,-0.583424367794579,NA,"2024",0,1,1,0
"Z45","Z10",0.6,"ZZ","same","same","Z10_Z45",178.068245541637,0.72368313090416,0.525023131632133,0,-0.7235422680063,NA,"2024",1,1,2,1
"Z13","Z11",0.833333333333333,"ZZ","same","same","Z11_Z13",23.814457022289,-1.20491241621035,0.943974752421431,0,1.20467788337772,NA,"2024",1,1,2,1
"Z14","Z11",0.714285714285714,"ZZ","same","same","Z11_Z14",13.172543782826,-1.33796552747208,0.972878073647884,0,1.33770509622339,NA,"2024",1,1,2,1
"Z15","Z11",0.714285714285714,"ZZ","same","same","Z11_Z15",21.4782516383228,-1.23412139281903,0.95031986096952,0,1.23388117454078,NA,"2024",1,1,2,1
"Z16","Z11",0.571428571428571,"ZZ","same","same","Z11_Z16",33.9649079691922,-1.07800393191762,0.916406237464575,0,1.0777941014666,NA,"2024",1,1,2,1
"Z17","Z11",0.714285714285714,"ZZ","same","same","Z11_Z17",42.6012046846129,-0.97002652955495,0.892950149019207,0,0.969837716603369,NA,"2024",1,1,2,1
"Z18","Z11",0.5,"ZZ","same","same","Z11_Z18",20.9292168176192,-1.24098583433832,0.951811033602695,0,1.24074427991572,NA,"2024",0,1,1,0
"Z19","Z11",0.666666666666667,"ZZ","same","same","Z11_Z19",21.5249718287736,-1.23353726226296,0.950192969437709,0,1.23329715768409,NA,"2024",0,1,1,0
"Z20","Z11",0.571428571428571,"ZZ","same","same","Z11_Z20",27.0166704777003,-1.16487596284155,0.935277575320399,0,1.16464922299262,NA,"2024",1,1,2,1
"Z21","Z11",0.833333333333333,"ZZ","same","same","Z11_Z21",28.3276531663518,-1.14848508259188,0.931716960521182,0,1.14826153318196,NA,"2024",1,1,2,1
"Z22","Z11",0.5,"ZZ","same","same","Z11_Z22",49.3544749469565,-0.8855921238821,0.874608340048453,0,0.885419745851487,NA,"2024",1,1,2,1
